@relation spambase-weka.filters.unsupervised.attribute.Standardize

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
-0.342396,-0.165054,-0.279001,-0.046894,-0.047915,-0.350228,0.06589,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,0.691588,4.363608,1.007852,7.651723,0.109495,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.020978,-0.197366,-0.07138,-0.111534,-0.158436,-0.318212,-0.155181,-0.000087,0.017038,1.024269,0.311839,0.111997,1.548139,1
-0.342396,-0.165054,-0.5567,-0.046894,0.056172,-0.350228,-0.291762,-0.262533,-0.323267,0.171517,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,0.246638,-0.167875,-0.091406,-0.118159,-0.290178,-0.212971,1.346514,0.884618,0.187894,0.418057,0.423181,0.541183,0.707119,0.922062,-0.174901,0.917192,0.459528,0.627195,1.329662,-0.05983,-0.180892,0.814956,-0.120892,-0.172581,2.921657,-0.127329,0.39417,-0.197366,-0.07138,-0.111534,-0.158436,0.347578,0.905205,-0.329876,-0.308321,-0.103037,-0.10859,-0.200998,-0.228069,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,2.953851,-0.323267,0.295596,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,0.219368,-0.321101,2.909415,-0.693953,-0.167875,-0.316254,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,0.825892,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.055595,-0.155181,0.050178,-0.056168,-0.103037,-0.117068,-0.226653,-0.360007,1
-0.342396,-0.165054,1.069823,-0.046894,0.755044,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,0.322965,-0.312021,-0.174908,-0.190094,-0.301345,1.525516,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,1.561089,-0.22787,-0.231805,-0.166713,1.570347,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,0.512783,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.183984,-0.308321,-0.103037,-0.123529,-0.236916,-0.397939,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,3.375382,-0.190094,-0.301345,-0.321101,1.8927,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,1.965744,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.094975,-0.15995,-0.366604,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,1.216045,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,0.446262,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.130463,-0.25744,-0.434222,0
1.622513,-0.165054,0.157383,-0.046894,1.676959,-0.350228,-0.291762,-0.262533,0.538134,1.675964,3.275582,2.295813,1.681097,-0.174908,-0.190094,0.425231,0.219373,-0.347838,1.564591,-0.167875,0.824643,-0.118159,1.765283,1.955856,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.17913,-0.197366,-0.07138,-0.111534,-0.158436,-0.362598,-0.155181,-0.204826,0.525412,-0.103037,-0.051798,0.009376,0.32277,1
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,0.996054,-0.312021,-0.174908,-0.190094,-0.301345,1.25528,-0.347838,-0.147622,-0.167875,0.491534,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.019988,-0.231805,-0.166713,-0.225215,1.574761,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,5.844735,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,0.46964,0.448142,-0.329876,-0.308321,-0.103037,0.403678,0.758511,0.156199,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,3.23367,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,0.474879,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,1.771976,-0.514251,-0.155181,-0.04177,0.647422,4.280414,0.033864,-0.057328,-0.312179,1
-0.342396,-0.010084,3.073223,-0.046894,0.740174,0.380168,1.266581,0.734796,-0.323267,-0.371324,5.756422,0.543459,0.352352,-0.174908,-0.190094,-0.059153,0.579688,0.028723,0.094566,-0.167875,0.341635,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,0.254639,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,1.180535,-0.308321,-0.103037,-0.032541,0.460909,0.00612,1
-0.342396,-0.165054,3.331087,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,5.672629,-0.190094,-0.301345,-0.321101,-0.347838,0.167786,-0.167875,0.957886,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,3.136695,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.09611,-0.21126,-0.417729,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.023712,-0.167875,0.000199,-0.118159,-0.290178,-0.212971,0.155859,-0.299207,0.493778,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,1.589432,-0.05983,1.682582,-0.185284,-0.120892,-0.172581,3.413142,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.014908,-0.155181,0.167873,-0.308321,0.211397,-0.101909,-0.180474,-0.312179,0
-0.014912,-0.010084,1.4467,-0.046894,0.725305,2.571356,0.985568,-0.262533,2.54807,-0.216226,1.191677,0.183705,0.684538,-0.174908,6.029882,-0.180249,-0.321101,1.742076,-0.198312,0.224461,-0.091406,-0.118159,1.422706,0.012948,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,0.687637,-0.127329,-0.198899,-0.087611,-0.07138,-0.111534,-0.158436,-0.107379,-0.155181,0.270855,0.334263,-0.0681,0.105848,3.164981,1.760888,1
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,5.0578,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.086277,-0.242047,-0.422677,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,3.071517,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,14.315836,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.132102,-0.262571,-0.455661,0
0.672807,-0.165054,0.692946,1.322133,-0.152002,-0.350228,-0.291762,-0.262533,1.184185,-0.216226,-0.296827,-0.26889,-0.312021,-0.174908,-0.190094,0.340463,-0.321101,-0.347838,0.021347,-0.167875,0.208392,-0.118159,-0.290178,0.26146,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,0.393375,-0.180892,-0.185284,-0.120892,-0.172581,0.240833,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,0.110853,-0.155181,0.109026,0.456273,0.071649,-0.073891,0.117128,0.269995,1
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,0.046471,-0.190736,-0.434222,0
0.476316,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,0.574026,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,0.001395,-0.321101,-0.347838,-0.795334,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,0.903758,0.862069,-0.153626,0.232382,0.25464,0.322212,0.459222,0.617702,4.915876,0.613652,0.27165,0.378824,0.266966,-0.05983,-0.180892,0.529174,-0.120892,-0.172581,0.911039,-0.127329,-0.050632,-0.197366,-0.07138,-0.111534,1.077849,1.235298,0.237893,-0.277159,-0.308321,-0.103037,-0.097087,-0.180474,-0.153854,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,2.995086,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.014797,0.024769,-0.327022,1
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,1.024554,-0.296827,1.471858,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,0.209708,0.7155,-0.22787,3.128909,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,1.993237,-0.32342,-0.05983,1.889635,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,3.953942,-0.155181,-0.329876,-0.308321,-0.103037,-0.002538,0.0299,-0.239614,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,2.430254,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,3.047204,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,2.793014,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,0.76978,-0.197366,-0.07138,-0.111534,-0.158436,0.192227,-0.155181,-0.095714,1.249336,-0.103037,-0.039128,-0.149687,-0.336918,1
-0.342396,-0.165054,-0.080645,-0.046894,0.606348,-0.350228,-0.291762,-0.262533,5.742432,-0.371324,2.084779,0.775559,-0.312021,-0.174908,-0.190094,-0.010715,-0.321101,-0.347838,0.702852,-0.167875,0.333308,-0.118159,-0.290178,0.329236,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,1.027862,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.060516,-0.197366,-0.07138,-0.111534,-0.158436,-0.381093,-0.155181,0.921853,0.875173,0.15084,0.059897,0.076079,0.293084,1
4.930111,-0.165054,-0.5567,-0.046894,4.323749,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,0.667422,-0.321101,-0.347838,0.877453,-0.167875,0.666416,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,1.565817,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,0.296601,-0.308321,-0.103037,-0.071937,-0.165081,-0.361656,1
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,1.806924,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,0.167826,0.163048,-0.22787,0.529462,0.524306,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,0.572255,0.776218,0.644814,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,0.073864,-0.155181,-0.329876,-0.308321,-0.103037,-0.105376,-0.200998,-0.266001,0
-0.342396,-0.165054,-0.5567,-0.046894,2.836789,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.519352,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,1.595843,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,2.478281,-0.158436,-0.181355,-0.155181,-0.329876,-0.308321,-0.103037,-0.12085,-0.236916,-0.404536,0
-0.342396,-0.165054,-0.5567,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,2.678777,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.22787,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.32342,-0.05983,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.07138,-0.111534,-0.158436,-0.514251,-0.155181,0.258596,-0.308321,-0.103037,-0.100585,-0.231785,-0.424326,0
